#OTU ID	S11	S13	S17	S19	S1	S23	S25	S29	S2	S31	S35	S37	S39	S41	S45	S47	S51	S55	S57	S5	S7
Otu1913	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0
Otu1328	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	4	0	1
Otu981	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	2
Otu945	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	3	5
Otu1483	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu2106	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
Otu1363	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2
Otu2178	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu2168	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu2147	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1473	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu1503	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1
Otu1419	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu2197	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1195	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4
Otu2186	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu2142	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu2146	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1729	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu2052	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu2049	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu2113	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
Otu1064	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	1
Otu1425	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0
Otu1675	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1242	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu2066	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1415	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu875	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Otu1650	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
Otu1686	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Otu2131	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu2133	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Otu1369	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu1280	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu1736	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
Otu2129	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1887	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1491	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0
Otu955	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	2	0	0	0	0
Otu2128	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0
Otu1884	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1888	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1797	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1268	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu2031	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1871	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1870	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1744	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1410	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Otu2122	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
Otu1740	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1867	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Otu1680	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0
Otu217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	65	0	0	0	0	0
Otu133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	48	0	0	0	0	2
Otu1916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Otu884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
Otu182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0
Otu492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3	0	0	0	0	0
Otu544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0	0
Otu2110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0
Otu440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	3	0	0	0	0	2
Otu2123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
Otu1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
Otu727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
Otu1560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Otu1131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0
Otu1571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0
Otu1872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
Otu2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Otu1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0
Otu79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	266	0	0	0	0	0
Otu619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	10
Otu1905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu2194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Otu1908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0
Otu1906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0
Otu640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0
Otu2073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Otu1848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
Otu1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Otu1454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Otu1349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
Otu573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	12	0	0
Otu1598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Otu1504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Otu2179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
Otu1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	0	0
Otu1910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Otu1978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
Otu1447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Otu859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0
Otu1892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
Otu2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu1442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Otu1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0
Otu1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Otu731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	5	0
Otu1509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Otu2177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu2125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu2124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0
Otu1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0
Otu915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	2	0	0	0
Otu885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	4
Otu1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	0	0	0	0
Otu1619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
Otu510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	10	0	0
Otu1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	3	1
Otu1636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0
Otu2187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
Otu1219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
Otu1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	5
Otu2060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Otu2059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Otu827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0
Otu1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Otu1751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Otu1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
Otu1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Otu1530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Otu2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
Otu537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	2
Otu1337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Otu857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
Otu460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	2
Otu1983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Otu1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1
Otu2163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	24	1	0	1	1
Otu1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Otu1461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Otu1122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Otu998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	1	0	0
Otu1378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Otu1966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Otu620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	0	0	0
Otu1227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3
Otu77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	260	3	57	0	37
Otu764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
Otu1684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0
Otu564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	1	0	0
Otu2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Otu1810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Otu1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Otu870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Otu1851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Otu1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Otu1992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Otu2019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Otu1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0
Otu1674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Otu1262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3
Otu2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Otu1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Otu1719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0
Otu1695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Otu1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Otu1522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
Otu1980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2
Otu2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Otu1804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
Otu1372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0
Otu1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	6	0	0	0
Otu2010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Otu1548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Otu1652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Otu1938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Otu1127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0
Otu1573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4
Otu1432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Otu868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
Otu1222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
Otu1943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Otu1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Otu2101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
Otu1624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Otu374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0
Otu1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Otu1467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
Otu1818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	1
Otu1431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Otu873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
Otu1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
Otu1396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Otu1925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Otu1924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
Otu1814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu2190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
Otu1403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
Otu877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0
Otu1794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Otu986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0
Otu1156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
Otu1806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Otu1827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Otu2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
Otu1857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0
Otu1963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	1
Otu1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0
Otu1498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Otu1263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Otu2089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Otu1515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Otu1960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Otu1466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
Otu1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu2083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Otu1433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	1
Otu1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Otu1951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
Otu1583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Otu1381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	1	0
Otu1639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Otu1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Otu1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Otu1545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Otu1401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
Otu430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	17
Otu1458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
Otu1841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0
Otu1546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Otu1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Otu1641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Otu73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	176	3	1
Otu1418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0
Otu2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Otu290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	13	0	0
Otu1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Otu2176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Otu353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
Otu358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0
Otu1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Otu2199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Otu1525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Otu1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Otu2044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Otu1287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Otu1276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Otu1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Otu893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Otu435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	13
Otu1271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
Otu1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Otu826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0
Otu1555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Otu760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2
Otu2080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Otu863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2
Otu2074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Otu1440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0
Otu1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Otu1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Otu1562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Otu1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0
Otu1568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Otu1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Otu2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Otu1579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
Otu865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	1
Otu1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0
Otu1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
Otu594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0
Otu457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	17	0	0
Otu1333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Otu1918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0
Otu1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Otu2170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Otu634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0
Otu1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
